,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta0,param_learning_rate,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
17,7.945744800567627,1.566080752113157,0.02332463264465332,0.0026636908924575213,0.05,optimal,elasticnet,"{'eta0': 0.05, 'learning_rate': 'optimal', 'penalty': 'elasticnet'}",0.6373022978215458,0.7980616819890403,0.7259283423041375,0.6834668068396154,0.7918835550414498,0.7273285367991578,0.06196945023612435,47
18,3.233850336074829,0.757245426859026,0.024065160751342775,0.004047450073423533,0.05,invscaling,l2,"{'eta0': 0.05, 'learning_rate': 'invscaling', 'penalty': 'l2'}",0.7988187830137671,0.7740765044196549,0.803964564511885,0.7967466383291781,0.7993211320581625,0.7945855244665295,0.010522387236483076,20
19,4.015724992752075,1.117494724591703,0.022915983200073244,0.002823021720655045,0.05,invscaling,l1,"{'eta0': 0.05, 'learning_rate': 'invscaling', 'penalty': 'l1'}",0.6949917376382356,0.7658308862284466,0.799289188178077,0.795163122869664,0.6347826086956523,0.7380115087220152,0.06372140185024269,44
20,4.249547338485717,0.9470208650019197,0.021893072128295898,0.0008905559336545787,0.05,invscaling,elasticnet,"{'eta0': 0.05, 'learning_rate': 'invscaling', 'penalty': 'elasticnet'}",0.7907899192183041,0.7728774490971956,0.7570171916633209,0.7972829200425567,0.8021737144944744,0.7840282389031704,0.01676067995945207,29
21,5.090466785430908,1.679850170501936,0.025809478759765626,0.0031712223731811266,0.05,adaptive,l2,"{'eta0': 0.05, 'learning_rate': 'adaptive', 'penalty': 'l2'}",0.7996078606122722,0.7955429784223559,0.8040339419787641,0.8035492457852706,0.7998563347400556,0.8005180723077437,0.003084389511781872,8
22,3.095733165740967,0.40854922679443206,0.02352604866027832,0.0020776540682868974,0.05,adaptive,l1,"{'eta0': 0.05, 'learning_rate': 'adaptive', 'penalty': 'l1'}",0.7957295373665481,0.7899905825373336,0.7981162253421005,0.7940362467636819,0.7968939359935364,0.7949533056006401,0.0028228446815464357,17
23,5.703886604309082,1.0707212693066186,0.02373347282409668,0.002082097231930523,0.05,adaptive,elasticnet,"{'eta0': 0.05, 'learning_rate': 'adaptive', 'penalty': 'elasticnet'}",0.8018859610469727,0.7959477712742009,0.802280360615167,0.8014573587621447,0.8009240748145187,0.8004991053026007,0.002319902134190206,9
24,0.4339150428771973,0.070353791443573,0.021710205078125,0.0004937434387526161,0.01,constant,l2,"{'eta0': 0.01, 'learning_rate': 'constant', 'penalty': 'l2'}",0.6666666666666666,0.0,0.6666666666666666,0.6776966848095002,0.43130482834841477,0.4884669692982496,0.2612223726904897,64
25,1.1234476566314697,0.18852379898935204,0.021300363540649413,0.000619396957656239,0.01,constant,l1,"{'eta0': 0.01, 'learning_rate': 'constant', 'penalty': 'l1'}",0.6674813710879285,0.6667459350197675,0.67394912338936,0.6088176108299286,0.7907129764534473,0.6815414033560863,0.05946665532499011,58
26,0.5329924106597901,0.05435741385170324,0.021250247955322266,0.0006978317700505748,0.01,constant,elasticnet,"{'eta0': 0.01, 'learning_rate': 'constant', 'penalty': 'elasticnet'}",0.6666666666666666,0.6184734321813881,0.05345366192294342,0.6833762190666793,0.6668053986562816,0.5377550756987919,0.24312178594095962,62
27,7.043804264068603,0.4770285599350653,0.029848575592041016,0.0063050996035410355,0.01,optimal,l2,"{'eta0': 0.01, 'learning_rate': 'optimal', 'penalty': 'l2'}",0.8000188572506128,0.7894222945484133,0.771414437383462,0.651949271958666,0.8018340210912426,0.7629277764464792,0.056532566736778436,35
28,3.5189797401428224,0.6722832357416253,0.023950529098510743,0.0022576002495555752,0.01,optimal,l1,"{'eta0': 0.01, 'learning_rate': 'optimal', 'penalty': 'l1'}",0.7861469459471956,0.786332499282169,0.7968109941417434,0.7958895651406899,0.7965019076606507,0.7923363824344897,0.004987075187343448,23
29,7.2273993492126465,1.286545204023333,0.021980714797973634,0.0007877014213043324,0.01,optimal,elasticnet,"{'eta0': 0.01, 'learning_rate': 'optimal', 'penalty': 'elasticnet'}",0.6373022978215458,0.7980616819890403,0.7259283423041375,0.6834668068396154,0.7918835550414498,0.7273285367991578,0.06196945023612435,47
30,3.195187568664551,0.7293884980747436,0.02223215103149414,0.002391888851760728,0.01,invscaling,l2,"{'eta0': 0.01, 'learning_rate': 'invscaling', 'penalty': 'l2'}",0.6930674264007597,0.7577703949796974,0.7983576642335767,0.7784143697739238,0.8037294427418311,0.7662678596259577,0.04002792477220975,34
31,4.089838314056396,0.788413376799299,0.022570419311523437,0.0007173761947771744,0.01,invscaling,l1,"{'eta0': 0.01, 'learning_rate': 'invscaling', 'penalty': 'l1'}",0.6953949879150235,0.7975325333784012,0.8012260821103473,0.8005872483221476,0.8044459881903439,0.7798373679832526,0.04227825267092957,30
32,4.705066204071045,0.7955360090041618,0.023230218887329103,0.000715028195745219,0.01,invscaling,elasticnet,"{'eta0': 0.01, 'learning_rate': 'invscaling', 'penalty': 'elasticnet'}",0.7987324354751283,0.7999649292008242,0.8035017768917396,0.8007776181218833,0.8045507837943462,0.8015055086967845,0.0021841214293664567,3
33,3.9449108123779295,0.4124765420281616,0.025491905212402344,0.0007889970645774832,0.01,adaptive,l2,"{'eta0': 0.01, 'learning_rate': 'adaptive', 'penalty': 'l2'}",0.8004270842601655,0.7942918686052772,0.8011744598799246,0.8011727559765449,0.7980255411647496,0.7990183419773323,0.0026305931992436685,11
34,2.856602430343628,0.3697006641199446,0.02384352684020996,0.0002929136570895877,0.01,adaptive,l1,"{'eta0': 0.01, 'learning_rate': 'adaptive', 'penalty': 'l1'}",0.7953159089897146,0.7893935322046046,0.7971841026554982,0.7937318110588762,0.7961243803515096,0.7943499470520407,0.0027225823855243957,21
35,6.236817789077759,1.0293218188351185,0.02386183738708496,0.0003845901241138646,0.01,adaptive,elasticnet,"{'eta0': 0.01, 'learning_rate': 'adaptive', 'penalty': 'elasticnet'}",0.8020331491712707,0.796774622302955,0.8020870180403256,0.8018420696193959,0.7982359426681367,0.8001945603604167,0.0022453619407771393,10
36,0.23653359413146974,0.016118813257735707,0.023277425765991212,0.0011794542442143303,0.1,constant,l2,"{'eta0': 0.1, 'learning_rate': 'constant', 'penalty': 'l2'}",0.569788078087483,0.0,0.0,0.0,0.6527894825551996,0.24451551212853656,0.3006171598920828,72
37,1.1817828178405763,0.2030263539206969,0.023035192489624025,0.0009679656145209064,0.1,constant,l1,"{'eta0': 0.1, 'learning_rate': 'constant', 'penalty': 'l1'}",0.765128125964804,0.6667657550535077,0.6743778690504953,0.6088176108299286,0.7912541641251818,0.7012687050047834,0.0672847440750822,54
38,0.2695170879364014,0.03722446269836608,0.022160720825195313,0.001290196851883225,0.1,constant,elasticnet,"{'eta0': 0.1, 'learning_rate': 'constant', 'penalty': 'elasticnet'}",0.6226174147471977,0.0,0.0,0.663246344025208,0.0,0.2571727517544812,0.31523294142092084,71
39,6.164749574661255,0.13604193257355138,0.02442646026611328,0.00042082004424010374,0.1,optimal,l2,"{'eta0': 0.1, 'learning_rate': 'optimal', 'penalty': 'l2'}",0.8000188572506128,0.7894222945484133,0.771414437383462,0.651949271958666,0.8018340210912426,0.7629277764464792,0.056532566736778436,35
40,3.625799798965454,0.6506997587542361,0.024010896682739258,0.0005063529719131869,0.1,optimal,l1,"{'eta0': 0.1, 'learning_rate': 'optimal', 'penalty': 'l1'}",0.7861469459471956,0.786332499282169,0.7968109941417434,0.7958895651406899,0.7965019076606507,0.7923363824344897,0.004987075187343448,23
41,7.706476449966431,1.241342470394948,0.02353954315185547,0.001038580240332415,0.1,optimal,elasticnet,"{'eta0': 0.1, 'learning_rate': 'optimal', 'penalty': 'elasticnet'}",0.6373022978215458,0.7980616819890403,0.7259283423041375,0.6834668068396154,0.7918835550414498,0.7273285367991578,0.06196945023612435,47
42,3.26555495262146,0.3876466571627437,0.02335662841796875,0.0008500405966975683,0.1,invscaling,l2,"{'eta0': 0.1, 'learning_rate': 'invscaling', 'penalty': 'l2'}",0.6902126053591645,0.689409771251059,0.7724373576309794,0.7997497914929108,0.6767520485932038,0.7257123148654635,0.05027919905518986,53
43,4.163934707641602,1.0802124300181615,0.02235445976257324,0.000570840154534268,0.1,invscaling,l1,"{'eta0': 0.1, 'learning_rate': 'invscaling', 'penalty': 'l1'}",0.695104895104895,0.7612662942271881,0.7930239145389066,0.7126601855943437,0.8044373185422715,0.7532985216015211,0.04311552229870903,43
44,3.666699838638306,0.46988376749915806,0.022715187072753905,0.0007869595210224675,0.1,invscaling,elasticnet,"{'eta0': 0.1, 'learning_rate': 'invscaling', 'penalty': 'elasticnet'}",0.8015771053913969,0.7777216763118033,0.8042074022346368,0.8003892367574886,0.79924556076916,0.7966281962928972,0.009595713459101545,14
45,5.264749431610108,0.27181710051847213,0.02449336051940918,0.0015698929580049354,0.1,adaptive,l2,"{'eta0': 0.1, 'learning_rate': 'adaptive', 'penalty': 'l2'}",0.802914550673438,0.7986906710310966,0.801922050186866,0.8055308554152587,0.8018761556848419,0.8021868565983002,0.0021955335464662706,2
46,3.3795464992523194,0.34810153883465206,0.022768592834472655,0.0007901215826629692,0.1,adaptive,l1,"{'eta0': 0.1, 'learning_rate': 'adaptive', 'penalty': 'l1'}",0.7957458170167319,0.7899905825373336,0.7982054812774841,0.7941452095140346,0.7969297064368437,0.7950033593564856,0.0028418301792657715,16
47,6.473182201385498,1.3531881166467377,0.022742652893066408,0.0006892736557427831,0.1,adaptive,elasticnet,"{'eta0': 0.1, 'learning_rate': 'adaptive', 'penalty': 'elasticnet'}",0.8033982741748955,0.7930047410322927,0.8039677950269116,0.8054286601321684,0.7974837115255,0.8006566363783538,0.004687675641919889,7
48,0.21020302772521973,0.0250258885019562,0.02295074462890625,0.0008927406554923085,0.5,constant,l2,"{'eta0': 0.5, 'learning_rate': 'constant', 'penalty': 'l2'}",0.628388723768351,0.0,0.4019714523459003,0.0327123239744599,0.5126515109199575,0.31514480220173374,0.2544617349130377,69
49,1.1159995079040528,0.10484682054044428,0.02307286262512207,0.0016360845239259145,0.5,constant,l1,"{'eta0': 0.5, 'learning_rate': 'constant', 'penalty': 'l1'}",0.765128125964804,0.6667657550535077,0.6743778690504953,0.6088176108299286,0.6754496505899874,0.6781078022977447,0.05004655347371538,59
50,0.24172234535217285,0.04160539727258125,0.022128725051879884,0.0007757306215265648,0.5,constant,elasticnet,"{'eta0': 0.5, 'learning_rate': 'constant', 'penalty': 'elasticnet'}",0.630316053361984,0.1418405304868187,0.6785309702174311,0.6654588906448752,0.5185924078692159,0.526947770516065,0.20061166323893523,63
