,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,4.827998495101928,0.7043165014255296,0.052048254013061526,0.010975132465326904,SAMME,{'algorithm': 'SAMME'},0.8825699210907224,0.9139596531428315,0.9180079361540863,0.9175566379194781,0.9225537317493424,0.9109295760112921,0.014440176751725339,2
1,4.123477935791016,0.016646563848084786,0.08869061470031739,0.0009820552738909363,SAMME.R,{'algorithm': 'SAMME.R'},0.9056164064320672,0.9316574311843944,0.9326875644647741,0.9310484051859496,0.932133213321332,0.9266286041177036,0.010519961194812999,1
